UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,,,,
MA,21,00204,Alcântara,"22,083",,,,,,,,,
MA,21,00303,Aldeias Altas,"26,302",,,,,,,,,
MA,21,00402,Altamira do Maranhão,"8,066",,,,,,,,,
MA,21,00436,Alto Alegre do Maranhão,"26,839",,,,,,,,,
MA,21,00477,Alto Alegre do Pindaré,"31,894",,,,,,,,,
MA,21,00501,Alto Parnaíba,"11,168",,,,,,,,,
MA,21,00550,Amapá do Maranhão,"6,918",,,,,,,,,
MA,21,00600,Amarante do Maranhão,"41,136",,,,,,,,,
MA,21,00709,Anajatuba,"26,614",,,,,,,,,
MA,21,00808,Anapurus,"15,566",,,,,,,,,
MA,21,00832,Apicum-Açu,"17,063",,,,,,,,,
MA,21,00873,Araguanã,"15,297",,,,,,,,,
MA,21,00907,Araioses,"46,103",,,,,,,,,
MA,21,00956,Arame,"32,637",,,,,,,,,
MA,21,01004,Arari,"29,764",,,,,,,,,
MA,21,01103,Axixá,"12,076",,,,,,,,,
MA,21,01202,Bacabal,"104,633",,,,,,,,,
MA,21,01251,Bacabeira,"16,855",,,,,,,,,
MA,21,01301,Bacuri,"18,508",,,,,,,,,
MA,21,01350,Bacurituba,"5,617",,,,,,,,,
MA,21,01400,Balsas,"93,826",,,,,,,,,
MA,21,01509,Barão de Grajaú,"18,714",,,,,,,,,
MA,21,01608,Barra do Corda,"87,794",,,,,,,,,
MA,21,01707,Barreirinhas,"61,828",,,,,,,,,
MA,21,01731,Belágua,"7,409",,,,,,,,,
MA,21,01772,Bela Vista do Maranhão,"11,138",,,,,,,,,
MA,21,01806,Benedito Leite,"5,627",,,,,,,,,
MA,21,01905,Bequimão,"21,260",,,,,,,,,
MA,21,01939,Bernardo do Mearim,"6,011",,,,,,,,,
MA,21,01970,Boa Vista do Gurupi,"9,158",,,,,,,,,
MA,21,02002,Bom Jardim,"41,435",,,,,,,,,
MA,21,02036,Bom Jesus das Selvas,"33,479",,,,,,,,,
MA,21,02077,Bom Lugar,"16,148",,,,,,,,,
MA,21,02101,Brejo,"36,139",,,,,,,,,
MA,21,02150,Brejo de Areia,"9,367",,,,,,,,,
MA,21,02200,Buriti,"28,557",,,,,,,,,
MA,21,02309,Buriti Bravo,"23,827",,,,,,,,,
MA,21,02325,Buriticupu,"71,723",,,,,,,,,
MA,21,02358,Buritirana,"15,393",,,,,,,,,
MA,21,02374,Cachoeira Grande,"9,382",,,,,,,,,
MA,21,02408,Cajapió,"11,136",,,,,,,,,
MA,21,02507,Cajari,"19,307",,,,,,,,,
MA,21,02556,Campestre do Maranhão,"14,294",,,,,,,,,
MA,21,02606,Cândido Mendes,"20,076",,,,,,,,,
MA,21,02705,Cantanhede,"21,872",,,,,,,,,
MA,21,02754,Capinzal do Norte,"10,932",,,,,,,,,
MA,21,02804,Carolina,"24,337",,,,,,,,,
MA,21,02903,Carutapera,"23,658",,,,,,,,,
MA,21,03000,Caxias,"164,224",,,,,,,,,
MA,21,03109,Cedral,"10,657",,,,,,,,,
MA,21,03125,Central do Maranhão,"8,604",,,,,,,,,
MA,21,03158,Centro do Guilherme,"13,243",,,,,,,,,
MA,21,03174,Centro Novo do Maranhão,"21,399",,,,,,,,,
MA,21,03208,Chapadinha,"79,145",,,,,,,,,
MA,21,03257,Cidelândia,"14,617",,,,,,,,,
MA,21,03307,Codó,"122,597",,,,,,,,,
MA,21,03406,Coelho Neto,"49,246",,,,,,,,,
MA,21,03505,Colinas,"41,042",,,,,,,,,
MA,21,03554,Conceição do Lago-Açu,"16,072",,,,,,,,,
MA,21,03604,Coroatá,"65,044",,,,,,,,,
MA,21,03703,Cururupu,"32,765",,,,,,,,,
MA,21,03752,Davinópolis,"12,901",,,,,,,,,
MA,21,03802,Dom Pedro,"23,328",,,,,,,,,
MA,21,03901,Duque Bacelar,"11,296",,,,,,,,,
MA,21,04008,Esperantinópolis,"17,379",,,,,,,,,
MA,21,04057,Estreito,"41,355",,,,,,,,,
MA,21,04073,Feira Nova do Maranhão,"8,481",,,,,,,,,
MA,21,04081,Fernando Falcão,"10,258",,,,,,,,,
MA,21,04099,Formosa da Serra Negra,"18,917",,,,,,,,,
MA,21,04107,Fortaleza dos Nogueiras,"12,615",,,,,,,,,
MA,21,04206,Fortuna,"15,536",,,,,,,,,
MA,21,04305,Godofredo Viana,"11,672",,,,,,,,,
MA,21,04404,Gonçalves Dias,"17,924",,,,,,,,,
MA,21,04503,Governador Archer,"10,793",,,,,,,,,
MA,21,04552,Governador Edison Lobão,"18,068",,,,,,,,,
MA,21,04602,Governador Eugênio Barros,"16,772",,,,,,,,,
MA,21,04628,Governador Luiz Rocha,"7,772",,,,,,,,,
MA,21,04651,Governador Newton Bello,"10,211",,,,,,,,,
MA,21,04677,Governador Nunes Freire,"25,616",,,,,,,,,
MA,21,04701,Graça Aranha,"6,263",,,,,,,,,
MA,21,04800,Grajaú,"68,876",,,,,,,,,
MA,21,04909,Guimarães,"12,063",,,,,,,,,
MA,21,05005,Humberto de Campos,"28,498",,,,,,,,,
MA,21,05104,Icatu,"26,953",,,,,,,,,
MA,21,05153,Igarapé do Meio,"14,026",,,,,,,,,
MA,21,05203,Igarapé Grande,"11,252",,,,,,,,,
MA,21,05302,Imperatriz,"258,016",,,,,,,,,
MA,21,05351,Itaipava do Grajaú,"15,897",,,,,,,,,
MA,21,05401,Itapecuru Mirim,"67,673",,,,,,,,,
MA,21,05427,Itinga do Maranhão,"25,932",,,,,,,,,
MA,21,05450,Jatobá,"9,993",,,,,,,,,
MA,21,05476,Jenipapo dos Vieiras,"16,432",,,,,,,,,
MA,21,05500,João Lisboa,"23,696",,,,,,,,,
MA,21,05609,Joselândia,"16,136",,,,,,,,,
MA,21,05658,Junco do Maranhão,"3,506",,,,,,,,,
MA,21,05708,Lago da Pedra,"49,911",,,,,,,,,
MA,21,05807,Lago do Junco,"10,808",,,,,,,,,
MA,21,05906,Lago Verde,"16,199",,,,,,,,,
MA,21,05922,Lagoa do Mato,"11,235",,,,,,,,,
MA,21,05948,Lago dos Rodrigues,"8,889",,,,,,,,,
MA,21,05963,Lagoa Grande do Maranhão,"11,320",,,,,,,,,
MA,21,05989,Lajeado Novo,"7,496",,,,,,,,,
MA,21,06003,Lima Campos,"11,867",,,,,,,,,
MA,21,06102,Loreto,"12,098",,,,,,,,,
MA,21,06201,Luís Domingues,"6,917",,,,,,,,,
MA,21,06300,Magalhães de Almeida,"19,620",,,,,,,,,
MA,21,06326,Maracaçumé,"21,201",,,,,,,,,
MA,21,06359,Marajá do Sena,"7,810",,,,,,,,,
MA,21,06375,Maranhãozinho,"16,013",,,,,,,,,
MA,21,06409,Mata Roma,"16,679",,,,,,,,,
MA,21,06508,Matinha,"23,256",,,,,,,,,
MA,21,06607,Matões,"33,615",,,,,,,,,
MA,21,06631,Matões do Norte,"16,451",,,,,,,,,
MA,21,06672,Milagres do Maranhão,"8,445",,,,,,,,,
MA,21,06706,Mirador,"21,000",,,,,,,,,
MA,21,06755,Miranda do Norte,"28,001",,,,,,,,,
MA,21,06805,Mirinzal,"14,913",,,,,,,,,
MA,21,06904,Monção,"33,201",,,,,,,,,
MA,21,07001,Montes Altos,"9,209",,,,,,,,,
MA,21,07100,Morros,"19,292",,,,,,,,,
MA,21,07209,Nina Rodrigues,"14,264",,,,,,,,,
MA,21,07258,Nova Colinas,"5,340",,,,,,,,,
MA,21,07308,Nova Iorque,"4,683",,,,,,,,,
MA,21,07357,Nova Olinda do Maranhão,"20,774",,,,,,,,,
MA,21,07407,Olho d'Água das Cunhãs,"19,448",,,,,,,,,
MA,21,07456,Olinda Nova do Maranhão,"14,563",,,,,,,,,
MA,21,07506,Paço do Lumiar,120.621 (7),,,,,,,,,
MA,21,07605,Palmeirândia,"19,661",,,,,,,,,
MA,21,07704,Paraibano,"21,290",,,,,,,,,
MA,21,07803,Parnarama,"34,805",,,,,,,,,
MA,21,07902,Passagem Franca,"18,898",,,,,,,,,
MA,21,08009,Pastos Bons,"19,358",,,,,,,,,
MA,21,08058,Paulino Neves,"15,901",,,,,,,,,
MA,21,08108,Paulo Ramos,"21,015",,,,,,,,,
MA,21,08207,Pedreiras,"39,267",,,,,,,,,
MA,21,08256,Pedro do Rosário,"24,930",,,,,,,,,
MA,21,08306,Penalva,"38,203",,,,,,,,,
MA,21,08405,Peri Mirim,"14,291",,,,,,,,,
MA,21,08454,Peritoró,"23,025",,,,,,,,,
MA,21,08504,Pindaré-Mirim,"32,815",,,,,,,,,
MA,21,08603,Pinheiro,"82,990",,,,,,,,,
MA,21,08702,Pio XII,"21,594",,,,,,,,,
MA,21,08801,Pirapemas,"18,527",,,,,,,,,
MA,21,08900,Poção de Pedras,"18,157",,,,,,,,,
MA,21,09007,Porto Franco,"23,675",,,,,,,,,
MA,21,09056,Porto Rico do Maranhão,"5,995",,,,,,,,,
MA,21,09106,Presidente Dutra,"47,567",,,,,,,,,
MA,21,09205,Presidente Juscelino,"12,629",,,,,,,,,
MA,21,09239,Presidente Médici,"6,959",,,,,,,,,
MA,21,09270,Presidente Sarney,"18,764",,,,,,,,,
MA,21,09304,Presidente Vargas,"11,124",,,,,,,,,
MA,21,09403,Primeira Cruz,"15,197",,,,,,,,,
MA,21,09452,Raposa,"30,337",,,,,,,,,
MA,21,09502,Riachão,"20,243",,,,,,,,,
MA,21,09551,Ribamar Fiquene,"7,755",,,,,,,,,
MA,21,09601,Rosário,"42,482",,,,,,,,,
MA,21,09700,Sambaíba,"5,663",,,,,,,,,
MA,21,09759,Santa Filomena do Maranhão,"7,719",,,,,,,,,
MA,21,09809,Santa Helena,"41,770",,,,,,,,,
MA,21,09908,Santa Inês,"88,590",,,,,,,,,
MA,21,10005,Santa Luzia,"72,440",,,,,,,,,
MA,21,10039,Santa Luzia do Paruá,"25,134",,,,,,,,,
MA,21,10104,Santa Quitéria do Maranhão,"25,519",,,,,,,,,
MA,21,10203,Santa Rita,"37,404",,,,,,,,,
MA,21,10237,Santana do Maranhão,"13,223",,,,,,,,,
MA,21,10278,Santo Amaro do Maranhão,"15,654",,,,,,,,,
MA,21,10302,Santo Antônio dos Lopes,"14,534",,,,,,,,,
MA,21,10401,São Benedito do Rio Preto,"18,608",,,,,,,,,
MA,21,10500,São Bento,"44,811",,,,,,,,,
MA,21,10609,São Bernardo,"28,343",,,,,,,,,
MA,21,10658,São Domingos do Azeitão,"7,363",,,,,,,,,
MA,21,10708,São Domingos do Maranhão,"34,368",,,,,,,,,
MA,21,10807,São Félix de Balsas,"4,609",,,,,,,,,
MA,21,10856,São Francisco do Brejão,"11,652",,,,,,,,,
MA,21,10906,São Francisco do Maranhão,"12,201",,,,,,,,,
MA,21,11003,São João Batista,"20,629",,,,,,,,,
MA,21,11029,São João do Carú,"15,828",,,,,,,,,
MA,21,11052,São João do Paraíso,"11,162",,,,,,,,,
MA,21,11078,São João do Soter,"18,438",,,,,,,,,
MA,21,11102,São João dos Patos,"25,860",,,,,,,,,
MA,21,11201,São José de Ribamar,"176,321",,,,,,,,,
MA,21,11250,São José dos Basílios,"7,642",,,,,,,,,
MA,21,11300,São Luís,"1,094,667",,,,,,,,,
MA,21,11409,São Luís Gonzaga do Maranhão,"18,988",,,,,,,,,
MA,21,11508,São Mateus do Maranhão,"41,350",,,,,,,,,
MA,21,11532,São Pedro da Água Branca,"12,645",,,,,,,,,
MA,21,11573,São Pedro dos Crentes,"4,651",,,,,,,,,
MA,21,11607,São Raimundo das Mangabeiras,"18,755",,,,,,,,,
MA,21,11631,São Raimundo do Doca Bezerra,"5,345",,,,,,,,,
MA,21,11672,São Roberto,"6,649",,,,,,,,,
MA,21,11706,São Vicente Ferrer,"22,142",,,,,,,,,
MA,21,11722,Satubinha,"13,730",,,,,,,,,
MA,21,11748,Senador Alexandre Costa,"11,067",,,,,,,,,
MA,21,11763,Senador La Rocque,"14,367",,,,,,,,,
MA,21,11789,Serrano do Maranhão,"10,206",,,,,,,,,
MA,21,11805,Sítio Novo,"18,001",,,,,,,,,
MA,21,11904,Sucupira do Norte,"10,639",,,,,,,,,
MA,21,11953,Sucupira do Riachão,"5,645",,,,,,,,,
MA,21,12001,Tasso Fragoso,"8,459",,,,,,,,,
MA,21,12100,Timbiras,"29,064",,,,,,,,,
MA,21,12209,Timon,"167,973",,,,,,,,,
MA,21,12233,Trizidela do Vale,"21,885",,,,,,,,,
MA,21,12274,Tufilândia,"5,826",,,,,,,,,
MA,21,12308,Tuntum,"41,621",,,,,,,,,
MA,21,12407,Turiaçu,"35,497",,,,,,,,,
MA,21,12456,Turilândia,"25,365",,,,,,,,,
MA,21,12506,Tutóia,"58,311",,,,,,,,,
MA,21,12605,Urbano Santos,"32,775",,,,,,,,,
MA,21,12704,Vargem Grande,"55,841",,,,,,,,,
MA,21,12803,Viana,"52,229",,,,,,,,,
MA,21,12852,Vila Nova dos Martírios,"13,183",,,,,,,,,
MA,21,12902,Vitória do Mearim,"32,664",,,,,,,,,
MA,21,13009,Vitorino Freire,"31,525",,,,,,,,,
MA,21,14007,Zé Doca,"51,471",,,,,,,,,
PI,22,00053,Acauã,"7,065",,,,,,,,,
PI,22,00103,Agricolândia,"5,148",,,,,,,,,
PI,22,00202,Água Branca,"17,349",,,,,,,,,
PI,22,00251,Alagoinha do Piauí,"7,636",,,,,,,,,
PI,22,00277,Alegrete do Piauí,"4,912",,,,,,,,,
PI,22,00301,Alto Longá,"14,268",,,,,,,,,
PI,22,00400,Altos,"40,440",,,,,,,,,
PI,22,00459,Alvorada do Gurguéia,"5,392",,,,,,,,,
PI,22,00509,Amarante,"17,592",,,,,,,,,
PI,22,00608,Angical do Piauí,"6,792",,,,,,,,,
PI,22,00707,Anísio de Abreu,"9,818",,,,,,,,,
PI,22,00806,Antônio Almeida,"3,158",,,,,,,,,
PI,22,00905,Aroazes,"5,844",,,,,,,,,
PI,22,00954,Aroeiras do Itaim,"2,551",,,,,,,,,
PI,22,01002,Arraial,"4,735",,,,,,,,,
PI,22,01051,Assunção do Piauí,"7,828",,,,,,,,,
PI,22,01101,Avelino Lopes,"11,252",,,,,,,,,
PI,22,01150,Baixa Grande do Ribeiro,"11,497",,,,,,,,,
PI,22,01176,Barra D'Alcântara,"3,950",,,,,,,,,
PI,22,01200,Barras,"46,941",,,,,,,,,
PI,22,01309,Barreiras do Piauí,"3,344",,,,,,,,,
PI,22,01408,Barro Duro,"7,038",,,,,,,,,
PI,22,01507,Batalha,"26,806",,,,,,,,,
PI,22,01556,Bela Vista do Piauí,"3,999",,,,,,,,,
PI,22,01572,Belém do Piauí,"3,544",,,,,,,,,
PI,22,01606,Beneditinos,"10,462",,,,,,,,,
PI,22,01705,Bertolínia,"5,495",,,,,,,,,
PI,22,01739,Betânia do Piauí,"6,200",,,,,,,,,
PI,22,01770,Boa Hora,"6,744",,,,,,,,,
PI,22,01804,Bocaina,"4,496",,,,,,,,,
PI,22,01903,Bom Jesus,"24,960",,,,,,,,,
PI,22,01919,Bom Princípio do Piauí,"5,608",,,,,,,,,
PI,22,01929,Bonfim do Piauí,"5,654",,,,,,,,,
PI,22,01945,Boqueirão do Piauí,"6,388",,,,,,,,,
PI,22,01960,Brasileira,"8,310",,,,,,,,,
PI,22,01988,Brejo do Piauí,"3,902",,,,,,,,,
PI,22,02000,Buriti dos Lopes,"19,754",,,,,,,,,
PI,22,02026,Buriti dos Montes,"8,223",,,,,,,,,
PI,22,02059,Cabeceiras do Piauí,"10,540",,,,,,,,,
PI,22,02075,Cajazeiras do Piauí,"3,544",,,,,,,,,
PI,22,02083,Cajueiro da Praia,"7,608",,,,,,,,,
PI,22,02091,Caldeirão Grande do Piauí,"5,770",,,,,,,,,
PI,22,02109,Campinas do Piauí,"5,603",,,,,,,,,
PI,22,02117,Campo Alegre do Fidalgo,"5,019",,,,,,,,,
PI,22,02133,Campo Grande do Piauí,"5,919",,,,,,,,,
PI,22,02174,Campo Largo do Piauí,"7,245",,,,,,,,,
PI,22,02208,Campo Maior,"46,770",,,,,,,,,
PI,22,02251,Canavieira,"3,957",,,,,,,,,
PI,22,02307,Canto do Buriti,"21,112",,,,,,,,,
PI,22,02406,Capitão de Campos,"11,388",,,,,,,,,
PI,22,02455,Capitão Gervásio Oliveira,"4,086",,,,,,,,,
PI,22,02505,Caracol,"10,866",,,,,,,,,
PI,22,02539,Caraúbas do Piauí,"5,845",,,,,,,,,
PI,22,02554,Caridade do Piauí,"5,049",,,,,,,,,
PI,22,02604,Castelo do Piauí,"19,715",,,,,,,,,
PI,22,02653,Caxingó,"5,395",,,,,,,,,
PI,22,02703,Cocal,"27,725",,,,,,,,,
PI,22,02711,Cocal de Telha,"4,881",,,,,,,,,
PI,22,02729,Cocal dos Alves,"6,140",,,,,,,,,
PI,22,02737,Coivaras,"4,007",,,,,,,,,
PI,22,02752,Colônia do Gurguéia,"6,451",,,,,,,,,
PI,22,02778,Colônia do Piauí,"7,651",,,,,,,,,
PI,22,02802,Conceição do Canindé,"4,798",,,,,,,,,
PI,22,02851,Coronel José Dias,"4,678",,,,,,,,,
PI,22,02901,Corrente,"26,575",,,,,,,,,
PI,22,03008,Cristalândia do Piauí,"8,264",,,,,,,,,
PI,22,03107,Cristino Castro,"10,401",,,,,,,,,
PI,22,03206,Curimatá,"11,348",,,,,,,,,
PI,22,03230,Currais,"4,939",,,,,,,,,
PI,22,03255,Curralinhos,"4,425",,,,,,,,,
PI,22,03271,Curral Novo do Piauí,"5,316",,,,,,,,,
PI,22,03305,Demerval Lobão,"13,793",,,,,,,,,
PI,22,03354,Dirceu Arcoverde,"6,992",,,,,,,,,
PI,22,03404,Dom Expedito Lopes,"6,884",,,,,,,,,
PI,22,03420,Domingos Mourão,"4,356",,,,,,,,,
PI,22,03453,Dom Inocêncio,"9,546",,,,,,,,,
PI,22,03503,Elesbão Veloso,"14,630",,,,,,,,,
PI,22,03602,Eliseu Martins,"4,900",,,,,,,,,
PI,22,03701,Esperantina,"39,621",,,,,,,,,
PI,22,03750,Fartura do Piauí,"5,295",,,,,,,,,
PI,22,03800,Flores do Piauí,"4,464",,,,,,,,,
PI,22,03859,Floresta do Piauí,"2,556",,,,,,,,,
PI,22,03909,Floriano,"59,840",,,,,,,,,
PI,22,04006,Francinópolis,"5,349",,,,,,,,,
PI,22,04105,Francisco Ayres,"4,373",,,,,,,,,
PI,22,04154,Francisco Macedo,"3,166",,,,,,,,,
PI,22,04204,Francisco Santos,"9,262",,,,,,,,,
PI,22,04303,Fronteiras,"11,590",,,,,,,,,
PI,22,04352,Geminiano,"5,424",,,,,,,,,
PI,22,04402,Gilbués,"10,686",,,,,,,,,
PI,22,04501,Guadalupe,"10,500",,,,,,,,,
PI,22,04550,Guaribas,"4,556",,,,,,,,,
PI,22,04600,Hugo Napoleão,"3,875",,,,,,,,,
PI,22,04659,Ilha Grande,"9,394",,,,,,,,,
PI,22,04709,Inhuma,"15,296",,,,,,,,,
PI,22,04808,Ipiranga do Piauí,"9,782",,,,,,,,,
PI,22,04907,Isaías Coelho,"8,551",,,,,,,,,
PI,22,05003,Itainópolis,"11,507",,,,,,,,,
PI,22,05102,Itaueira,"11,010",,,,,,,,,
PI,22,05151,Jacobina do Piauí,"5,753",,,,,,,,,
PI,22,05201,Jaicós,"19,035",,,,,,,,,
PI,22,05250,Jardim do Mulato,"4,494",,,,,,,,,
PI,22,05276,Jatobá do Piauí,"4,855",,,,,,,,,
PI,22,05300,Jerumenha,"4,457",,,,,,,,,
PI,22,05359,João Costa,"3,010",,,,,,,,,
PI,22,05409,Joaquim Pires,"14,332",,,,,,,,,
PI,22,05458,Joca Marques,"5,419",,,,,,,,,
PI,22,05508,José de Freitas,"39,072",,,,,,,,,
PI,22,05516,Juazeiro do Piauí,"5,472",,,,,,,,,
PI,22,05524,Júlio Borges,"5,614",,,,,,,,,
PI,22,05532,Jurema,"4,748",,,,,,,,,
PI,22,05540,Lagoinha do Piauí,"2,831",,,,,,,,,
PI,22,05557,Lagoa Alegre,"8,504",,,,,,,,,
PI,22,05565,Lagoa do Barro do Piauí,"4,653",,,,,,,,,
PI,22,05573,Lagoa de São Francisco,"6,738",,,,,,,,,
PI,22,05581,Lagoa do Piauí,"4,052",,,,,,,,,
PI,22,05599,Lagoa do Sítio,"5,154",,,,,,,,,
PI,22,05607,Landri Sales,"5,307",,,,,,,,,
PI,22,05706,Luís Correia,"30,177",,,,,,,,,
PI,22,05805,Luzilândia,"25,467",,,,,,,,,
PI,22,05854,Madeiro,"8,276",,,,,,,,,
PI,22,05904,Manoel Emídio,"5,348",,,,,,,,,
PI,22,05953,Marcolândia,"8,439",,,,,,,,,
PI,22,06001,Marcos Parente,"4,550",,,,,,,,,
PI,22,06050,Massapê do Piauí,"6,434",,,,,,,,,
PI,22,06100,Matias Olímpio,"10,913",,,,,,,,,
PI,22,06209,Miguel Alves,"33,684",,,,,,,,,
PI,22,06308,Miguel Leão,"1,250",,,,,,,,,
PI,22,06357,Milton Brandão,"6,617",,,,,,,,,
PI,22,06407,Monsenhor Gil,"10,565",,,,,,,,,
PI,22,06506,Monsenhor Hipólito,"7,729",,,,,,,,,
PI,22,06605,Monte Alegre do Piauí,"10,611",,,,,,,,,
PI,22,06654,Morro Cabeça no Tempo,"4,533",,,,,,,,,
PI,22,06670,Morro do Chapéu do Piauí,"6,781",,,,,,,,,
PI,22,06696,Murici dos Portelas,"9,105",,,,,,,,,
PI,22,06704,Nazaré do Piauí,"7,356",,,,,,,,,
PI,22,06720,Nazária,"8,536",,,,,,,,,
PI,22,06753,Nossa Senhora de Nazaré,"4,847",,,,,,,,,
PI,22,06803,Nossa Senhora dos Remédios,"8,661",,,,,,,,,
PI,22,06902,Novo Oriente do Piauí,"6,575",,,,,,,,,
PI,22,06951,Novo Santo Antônio,"2,979",,,,,,,,,
PI,22,07009,Oeiras,"36,971",,,,,,,,,
PI,22,07108,Olho D'Água do Piauí,"2,449",,,,,,,,,
PI,22,07207,Padre Marcos,"6,862",,,,,,,,,
PI,22,07306,Paes Landim,"4,132",,,,,,,,,
PI,22,07355,Pajeú do Piauí,"3,375",,,,,,,,,
PI,22,07405,Palmeira do Piauí,"5,051",,,,,,,,,
PI,22,07504,Palmeirais,"14,488",,,,,,,,,
PI,22,07553,Paquetá,"3,953",,,,,,,,,
PI,22,07603,Parnaguá,"10,762",,,,,,,,,
PI,22,07702,Parnaíba,"152,653",,,,,,,,,
PI,22,07751,Passagem Franca do Piauí,"4,302",,,,,,,,,
PI,22,07777,Patos do Piauí,"6,377",,,,,,,,,
PI,22,07793,Pau D'Arco do Piauí,"4,023",,,,,,,,,
PI,22,07801,Paulistana,"20,490",,,,,,,,,
PI,22,07850,Pavussu,"3,685",,,,,,,,,
PI,22,07900,Pedro II,"38,704",,,,,,,,,
PI,22,07934,Pedro Laurentino,"2,529",,,,,,,,,
PI,22,07959,Nova Santa Rita,"4,365",,,,,,,,,
PI,22,08007,Picos,"78,002",,,,,,,,,
PI,22,08106,Pimenteiras,"12,115",,,,,,,,,
PI,22,08205,Pio IX,"18,389",,,,,,,,,
PI,22,08304,Piracuruca,"28,703",,,,,,,,,
PI,22,08403,Piripiri,"63,694",,,,,,,,,
PI,22,08502,Porto,"12,526",,,,,,,,,
PI,22,08551,Porto Alegre do Piauí,"2,700",,,,,,,,,
PI,22,08601,Prata do Piauí,"3,153",,,,,,,,,
PI,22,08650,Queimada Nova,"8,966",,,,,,,,,
PI,22,08700,Redenção do Gurguéia,"8,758",,,,,,,,,
PI,22,08809,Regeneração,"17,978",,,,,,,,,
PI,22,08858,Riacho Frio,"4,316",,,,,,,,,
PI,22,08874,Ribeira do Piauí,"4,464",,,,,,,,,
PI,22,08908,Ribeiro Gonçalves,"7,305",,,,,,,,,
PI,22,09005,Rio Grande do Piauí,"6,431",,,,,,,,,
PI,22,09104,Santa Cruz do Piauí,"6,232",,,,,,,,,
PI,22,09153,Santa Cruz dos Milagres,"4,004",,,,,,,,,
PI,22,09203,Santa Filomena,"6,252",,,,,,,,,
PI,22,09302,Santa Luz,"5,836",,,,,,,,,
PI,22,09351,Santana do Piauí,"4,625",,,,,,,,,
PI,22,09377,Santa Rosa do Piauí,"5,258",,,,,,,,,
PI,22,09401,Santo Antônio de Lisboa,"6,388",,,,,,,,,
PI,22,09450,Santo Antônio dos Milagres,"2,155",,,,,,,,,
PI,22,09500,Santo Inácio do Piauí,"3,785",,,,,,,,,
PI,22,09559,São Braz do Piauí,"4,444",,,,,,,,,
PI,22,09609,São Félix do Piauí,"2,954",,,,,,,,,
PI,22,09658,São Francisco de Assis do Piauí,"5,731",,,,,,,,,
PI,22,09708,São Francisco do Piauí,"6,425",,,,,,,,,
PI,22,09757,São Gonçalo do Gurguéia,"3,025",,,,,,,,,
PI,22,09807,São Gonçalo do Piauí,"4,999",,,,,,,,,
PI,22,09856,São João da Canabrava,"4,602",,,,,,,,,
PI,22,09872,São João da Fronteira,"6,019",,,,,,,,,
PI,22,09906,São João da Serra,"6,157",,,,,,,,,
PI,22,09955,São João da Varjota,"4,832",,,,,,,,,
PI,22,09971,São João do Arraial,"7,937",,,,,,,,,
PI,22,10003,São João do Piauí,"20,537",,,,,,,,,
PI,22,10052,São José do Divino,"5,338",,,,,,,,,
PI,22,10102,São José do Peixe,"3,750",,,,,,,,,
PI,22,10201,São José do Piauí,"6,710",,,,,,,,,
PI,22,10300,São Julião,"6,353",,,,,,,,,
PI,22,10359,São Lourenço do Piauí,"4,568",,,,,,,,,
PI,22,10375,São Luis do Piauí,"2,642",,,,,,,,,
PI,22,10383,São Miguel da Baixa Grande,"2,449",,,,,,,,,
PI,22,10391,São Miguel do Fidalgo,"3,040",,,,,,,,,
PI,22,10409,São Miguel do Tapuio,"17,686",,,,,,,,,
PI,22,10508,São Pedro do Piauí,"14,255",,,,,,,,,
PI,22,10607,São Raimundo Nonato,"34,535",,,,,,,,,
PI,22,10623,Sebastião Barros,"3,488",,,,,,,,,
PI,22,10631,Sebastião Leal,"4,286",,,,,,,,,
PI,22,10656,Sigefredo Pacheco,"10,024",,,,,,,,,
PI,22,10706,Simões,"14,615",,,,,,,,,
PI,22,10805,Simplício Mendes,"12,663",,,,,,,,,
PI,22,10904,Socorro do Piauí,"4,576",,,,,,,,,
PI,22,10938,Sussuapara,"6,692",,,,,,,,,
PI,22,10953,Tamboril do Piauí,"2,908",,,,,,,,,
PI,22,10979,Tanque do Piauí,"2,756",,,,,,,,,
PI,22,11001,Teresina,"861,442",,,,,,,,,
PI,22,11100,União,"44,396",,,,,,,,,
PI,22,11209,Uruçuí,"21,457",,,,,,,,,
PI,22,11308,Valença do Piauí,"20,906",,,,,,,,,
PI,22,11357,Várzea Branca,"4,956",,,,,,,,,
PI,22,11407,Várzea Grande,"4,397",,,,,,,,,
PI,22,11506,Vera Mendes,"3,075",,,,,,,,,
PI,22,11605,Vila Nova do Piauí,"2,990",,,,,,,,,
PI,22,11704,Wall Ferraz,"4,454",,,,,,,,,
CE,23,00101,Abaiara,"11,663",,,,,,,,,
CE,23,00150,Acarape,"16,639",,,,,,,,,
CE,23,00200,Acaraú,"62,557",,,,,,,,,
CE,23,00309,Acopiara,"53,931",,,,,,,,,
CE,23,00408,Aiuaba,"17,303",,,,,,,,,
CE,23,00507,Alcântaras,"11,529",,,,,,,,,
CE,23,00606,Altaneira,"7,521",,,,,,,,,
CE,23,00705,Alto Santo,"17,096",,,,,,,,,
CE,23,00754,Amontada,"43,131",,,,,,,,,
CE,23,00804,Antonina do Norte,"7,328",,,,,,,,,
CE,23,00903,Apuiarés,"14,814",,,,,,,,,
CE,23,01000,Aquiraz,"79,563",,,,,,,,,
CE,23,01109,Aracati,"74,084",,,,,,,,,
