UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,,,,,,
BA,29,03805,Boa Vista do Tupim,"18,531",,,,,,
BA,29,03904,Bom Jesus da Lapa,"69,662",,,,,,
BA,29,03953,Bom Jesus da Serra,"9,823",,,,,,
BA,29,04001,Boninal,"14,446",,,,,,
BA,29,04050,Bonito,"16,884",,,,,,
BA,29,04100,Boquira,"21,497",,,,,,
BA,29,04209,Botuporã,"10,129",,,,,,
BA,29,04308,Brejões,"14,222",,,,,,
BA,29,04407,Brejolândia,"10,618",,,,,,
BA,29,04506,Brotas de Macaúbas,"10,130",,,,,,
BA,29,04605,Brumado,"67,335",,,,,,
BA,29,04704,Buerarema,"18,306",,,,,,
BA,29,04753,Buritirama,"21,276",,,,,,
BA,29,04803,Caatiba,"6,488",,,,,,
BA,29,04852,Cabaceiras do Paraguaçu,"18,911",,,,,,
BA,29,04902,Cachoeira,"33,567",,,,,,
BA,29,05008,Caculé,"23,291",,,,,,
BA,29,05107,Caém,"9,058",,,,,,
BA,29,05156,Caetanos,"14,608",,,,,,
BA,29,05206,Caetité,"51,081",,,,,,
BA,29,05305,Cafarnaum,"18,513",,,,,,
BA,29,05404,Cairu,"18,427",,,,,,
BA,29,05503,Caldeirão Grande,"13,391",,,,,,
BA,29,05602,Camacan,"32,006",,,,,,
BA,29,05701,Camaçari,"304,302",,,,,,
BA,29,05800,Camamu,"35,382",,,,,,
BA,29,05909,Campo Alegre de Lourdes,"28,820",,,,,,
BA,29,06006,Campo Formoso,"71,487",,,,,,
BA,29,06105,Canápolis,"9,703",,,,,,
BA,29,06204,Canarana,"26,325",,,,,,
BA,29,06303,Canavieiras,"30,906",,,,,,
BA,29,06402,Candeal,"8,181",,,,,,
BA,29,06501,Candeias,"87,458",,,,,,
BA,29,06600,Candiba,"14,368",,,,,,
BA,29,06709,Cândido Sales,"25,053",,,,,,
BA,29,06808,Cansanção,"34,882",,,,,,
BA,29,06824,Canudos,"16,753",,,,,,
BA,29,06857,Capela do Alto Alegre,"11,616",,,,,,
BA,29,06873,Capim Grosso,"30,862",,,,,,
BA,29,06899,Caraíbas,"8,801",,,,,,
BA,29,06907,Caravelas,"22,093",,,,,,
BA,29,07004,Cardeal da Silva,"9,346",,,,,,
BA,29,07103,Carinhanha,"29,070",,,,,,
BA,29,07202,Casa Nova,"72,545",,,,,,
BA,29,07301,Castro Alves,"26,318",,,,,,
BA,29,07400,Catolândia,"3,599",,,,,,
BA,29,07509,Catu,"54,970",,,,,,
BA,29,07558,Caturama,"9,316",,,,,,
BA,29,07608,Central,"17,280",,,,,,
BA,29,07707,Chorrochó,"11,200",,,,,,
BA,29,07806,Cícero Dantas,"32,576",,,,,,
BA,29,07905,Cipó,"17,352",,,,,,
BA,29,08002,Coaraci,"16,549",,,,,,
BA,29,08101,Cocos,"18,807",,,,,,
BA,29,08200,Conceição da Feira,"22,762",,,,,,
BA,29,08309,Conceição do Almeida,"17,165",,,,,,
BA,29,08408,Conceição do Coité,"67,013",,,,,,
BA,29,08507,Conceição do Jacuípe,"33,398",,,,,,
BA,29,08606,Conde,"26,035",,,,,,
BA,29,08705,Condeúba,"17,178",,,,,,
BA,29,08804,Contendas do Sincorá,"4,045",,,,,,
BA,29,08903,Coração de Maria,"22,495",,,,,,
BA,29,09000,Cordeiros,"8,642",,,,,,
BA,29,09109,Coribe,"14,149",,,,,,
BA,29,09208,Coronel João Sá,15717 (9),,,,,,
BA,29,09307,Correntina,"32,191",,,,,,
BA,29,09406,Cotegipe,"13,769",,,,,,
BA,29,09505,Cravolândia,"5,351",,,,,,
BA,29,09604,Crisópolis,"21,163",,,,,,
BA,29,09703,Cristópolis,"13,947",,,,,,
BA,29,09802,Cruz das Almas,"63,591",,,,,,
BA,29,09901,Curaçá,"34,886",,,,,,
BA,29,10008,Dário Meira,"10,525",,,,,,
BA,29,10057,Dias d'Ávila,"82,432",,,,,,
BA,29,10107,Dom Basílio,"12,240",,,,,,
BA,29,10206,Dom Macedo Costa,"4,065",,,,,,
BA,29,10305,Elísio Medrado,"8,126",,,,,,
BA,29,10404,Encruzilhada,"16,446",,,,,,
BA,29,10503,Entre Rios,"41,901",,,,,,
BA,29,10602,Esplanada,"37,578",,,,,,
BA,29,10701,Euclides da Cunha,"60,858",,,,,,
BA,29,10727,Eunápolis,"114,396",,,,,,
BA,29,10750,Fátima,"17,845",,,,,,
BA,29,10776,Feira da Mata,"5,661",,,,,,
BA,29,10800,Feira de Santana,"619,609",,,,,,
BA,29,10859,Filadélfia,"16,345",,,,,,
BA,29,10909,Firmino Alves,"5,629",,,,,,
BA,29,11006,Floresta Azul,"10,575",,,,,,
BA,29,11105,Formosa do Rio Preto,"25,857",,,,,,
BA,29,11204,Gandu,"32,596",,,,,,
BA,29,11253,Gavião,"4,440",,,,,,
BA,29,11303,Gentio do Ouro,"11,259",,,,,,
BA,29,11402,Glória,"15,234",,,,,,
BA,29,11501,Gongogi,"6,985",,,,,,
BA,29,11600,Governador Mangabeira,"20,762",,,,,,
BA,29,11659,Guajeru,"6,646",,,,,,
BA,29,11709,Guanambi,"84,928",,,,,,
BA,29,11808,Guaratinga,"20,700",,,,,,
BA,29,11857,Heliópolis,"12,987",,,,,,
BA,29,11907,Iaçu,"24,121",,,,,,
BA,29,12004,Ibiassucê,9031(10),,,,,,
BA,29,12103,Ibicaraí,"21,378",,,,,,
BA,29,12202,Ibicoara,"19,786",,,,,,
BA,29,12301,Ibicuí,"16,230",,,,,,
BA,29,12400,Ibipeba,"18,319",,,,,,
BA,29,12509,Ibipitanga,"14,947",,,,,,
BA,29,12608,Ibiquera,"4,046",,,,,,
BA,29,12707,Ibirapitanga,"23,404",,,,,,
BA,29,12806,Ibirapuã,"8,690",,,,,,
BA,29,12905,Ibirataia,"14,882",,,,,,
BA,29,13002,Ibitiara,"16,403",,,,,,
BA,29,13101,Ibititá,"17,080",,,,,,
BA,29,13200,Ibotirama,"27,003",,,,,,
BA,29,13309,Ichu,"6,220",,,,,,
BA,29,13408,Igaporã,"15,650",,,,,,
BA,29,13457,Igrapiúna,"13,091",,,,,,
BA,29,13507,Iguaí,"26,963",,,,,,
BA,29,13606,Ilhéus,"159,923",,,,,,
BA,29,13705,Inhambupe,"40,333",,,,,,
BA,29,13804,Ipecaetá,"14,354",,,,,,
BA,29,13903,Ipiaú,"45,922",,,,,,
BA,29,14000,Ipirá,"59,435",,,,,,
BA,29,14109,Ipupiara,"9,911",,,,,,
BA,29,14208,Irajuba,"7,279",,,,,,
BA,29,14307,Iramaia,"8,197",,,,,,
BA,29,14406,Iraquara,"25,478",,,,,,
BA,29,14505,Irará,"29,173",,,,,,
BA,29,14604,Irecê,"73,524",,,,,,
BA,29,14653,Itabela,"30,747",,,,,,
BA,29,14703,Itaberaba,"64,646",,,,,,
BA,29,14802,Itabuna,"213,685",,,,,,
BA,29,14901,Itacaré,"28,684",,,,,,
BA,29,15007,Itaeté,"16,110",,,,,,
BA,29,15106,Itagi,"12,242",,,,,,
BA,29,15205,Itagibá,"14,452",,,,,,
BA,29,15304,Itagimirim,"6,825",,,,,,
BA,29,15353,Itaguaçu da Bahia,"14,542",,,,,,
BA,29,15403,Itaju do Colônia,"6,596",,,,,,
BA,29,15502,Itajuípe,"20,398",,,,,,
BA,29,15601,Itamaraju,"64,455",,,,,,
BA,29,15700,Itamari,"8,003",,,,,,
BA,29,15809,Itambé,"22,754",,,,,,
BA,29,15908,Itanagra,"6,436",,,,,,
BA,29,16005,Itanhém,"19,316",,,,,,
BA,29,16104,Itaparica,"22,337",,,,,,
BA,29,16203,Itapé,"8,526",,,,,,
BA,29,16302,Itapebi,"10,215",,,,,,
BA,29,16401,Itapetinga,"76,795",,,,,,
BA,29,16500,Itapicuru,"35,883",,,,,,
BA,29,16609,Itapitanga,"10,298",,,,,,
BA,29,16708,Itaquara,"8,347",,,,,,
BA,29,16807,Itarantim,"19,843",,,,,,
BA,29,16856,Itatim,"14,539",,,,,,
BA,29,16906,Itiruçu,"12,528",,,,,,
BA,29,17003,Itiúba,"36,116",,,,,,
BA,29,17102,Itororó,"20,388",,,,,,
BA,29,17201,Ituaçu,"19,030",,,,,,
BA,29,17300,Ituberá,"28,740",,,,,,
BA,29,17334,Iuiu,"11,016",,,,,,
BA,29,17359,Jaborandi,"8,277",,,,,,
BA,29,17409,Jacaraci,"14,850",,,,,,
BA,29,17508,Jacobina,"80,635",,,,,,
BA,29,17607,Jaguaquara,"54,673",,,,,,
BA,29,17706,Jaguarari,"33,746",,,,,,
BA,29,17805,Jaguaripe,"18,981",,,,,,
BA,29,17904,Jandaíra,"10,726",,,,,,
BA,29,18001,Jequié,"156,126",,,,,,
BA,29,18100,Jeremoabo,"40,651",,,,,,
BA,29,18209,Jiquiriçá,"14,557",,,,,,
BA,29,18308,Jitaúna,"10,808",,,,,,
BA,29,18357,João Dourado,"25,402",,,,,,
BA,29,18407,Juazeiro,"218,162",,,,,,
BA,29,18456,Jucuruçu,"8,988",,,,,,
BA,29,18506,Jussara,"15,262",,,,,,
BA,29,18555,Jussari,"5,768",,,,,,
BA,29,18605,Jussiape,"5,976",,,,,,
BA,29,18704,Lafaiete Coutinho,"3,693",,,,,,
BA,29,18753,Lagoa Real,"15,770",,,,,,
BA,29,18803,Laje,"24,032",,,,,,
BA,29,18902,Lajedão,"3,975",,,,,,
BA,29,19009,Lajedinho,"3,758",,,,,,
BA,29,19058,Lajedo do Tabocal,"8,577",,,,,,
BA,29,19108,Lamarão,"8,191",,,,,,
BA,29,19157,Lapão,"27,274",,,,,,
BA,29,19207,Lauro de Freitas,"201,635",,,,,,
BA,29,19306,Lençóis,"11,499",,,,,,
BA,29,19405,Licínio de Almeida,"12,373",,,,,,
BA,29,19504,Livramento de Nossa Senhora,"46,062",,,,,,
BA,29,19553,Luís Eduardo Magalhães,"90,162",,,,,,
BA,29,19603,Macajuba,"11,332",,,,,,
BA,29,19702,Macarani,"18,909",,,,,,
BA,29,19801,Macaúbas,"50,161",,,,,,
BA,29,19900,Macururé,"7,787",,,,,,
BA,29,19926,Madre de Deus,"21,432",,,,,,
BA,29,19959,Maetinga,"2,764",,,,,,
BA,29,20007,Maiquinique,"10,206",,,,,,
BA,29,20106,Mairi,"18,602",,,,,,
BA,29,20205,Malhada,"16,861",,,,,,
BA,29,20304,Malhada de Pedras,"8,359",,,,,,
BA,29,20403,Manoel Vitorino,"13,087",,,,,,
BA,29,20452,Mansidão,"13,734",,,,,,
BA,29,20502,Maracás,"20,393",,,,,,
BA,29,20601,Maragogipe,"44,793",,,,,,
BA,29,20700,Maraú,"20,617",,,,,,
BA,29,20809,Marcionílio Souza,"10,380",,,,,,
BA,29,20908,Mascote,"13,717",,,,,,
BA,29,21005,Mata de São João,"47,126",,,,,,
BA,29,21054,Matina,"12,283",,,,,,
BA,29,21104,Medeiros Neto,"22,716",,,,,,
BA,29,21203,Miguel Calmon,"25,894",,,,,,
BA,29,21302,Milagres,"10,893",,,,,,
BA,29,21401,Mirangaba,"18,474",,,,,,
BA,29,21450,Mirante,"8,447",,,,,,
BA,29,21500,Monte Santo,"49,278",,,,,,
BA,29,21609,Morpará,"8,497",,,,,,
BA,29,21708,Morro do Chapéu,"35,440",,,,,,
BA,29,21807,Mortugaba,"12,052",,,,,,
BA,29,21906,Mucugê,"8,889",,,,,,
BA,29,22003,Mucuri,"42,251",,,,,,
BA,29,22052,Mulungu do Morro,"10,673",,,,,,
BA,29,22102,Mundo Novo,"26,970",,,,,,
BA,29,22201,Muniz Ferreira,"7,443",,,,,,
BA,29,22250,Muquém do São Francisco,"11,417",,,,,,
BA,29,22300,Muritiba,"29,410",,,,,,
BA,29,22409,Mutuípe,"22,282",,,,,,
BA,29,22508,Nazaré,"28,594",,,,,,
BA,29,22607,Nilo Peçanha,"14,079",,,,,,
BA,29,22656,Nordestina,"13,164",,,,,,
BA,29,22706,Nova Canaã,"16,472",,,,,,
BA,29,22730,Nova Fátima,"7,821",,,,,,
BA,29,22755,Nova Ibiá,"6,554",,,,,,
BA,29,22805,Nova Itarana,"8,279",,,,,,
BA,29,22854,Nova Redenção,"9,123",,,,,,
BA,29,22904,Nova Soure,"26,998",,,,,,
BA,29,23001,Nova Viçosa,"43,783",,,,,,
BA,29,23035,Novo Horizonte,"12,522",,,,,,
BA,29,23050,Novo Triunfo,"15,443",,,,,,
BA,29,23100,Olindina,"28,304",,,,,,
BA,29,23209,Oliveira dos Brejinhos,"21,810",,,,,,
BA,29,23308,Ouriçangas,"8,570",,,,,,
BA,29,23357,Ourolândia,"17,511",,,,,,
BA,29,23407,Palmas de Monte Alto,"21,796",,,,,,
BA,29,23506,Palmeiras,"9,071",,,,,,
BA,29,23605,Paramirim,"21,695",,,,,,
BA,29,23704,Paratinga,"32,141",,,,,,
BA,29,23803,Paripiranga,"29,058",,,,,,
BA,29,23902,Pau Brasil,"9,686",,,,,,
BA,29,24009,Paulo Afonso,"118,516",,,,,,
BA,29,24058,Pé de Serra,"13,556",,,,,,
BA,29,24108,Pedrão,"7,394",,,,,,
BA,29,24207,Pedro Alexandre,"16,682",,,,,,
BA,29,24306,Piatã,"16,984",,,,,,
BA,29,24405,Pilão Arcado,"35,175",,,,,,
BA,29,24504,Pindaí,"16,285",,,,,,
BA,29,24603,Pindobaçu,"20,098",,,,,,
BA,29,24652,Pintadas,"10,394",,,,,,
BA,29,24678,Piraí do Norte,"10,036",,,,,,
BA,29,24702,Piripá,"10,475",,,,,,
BA,29,24801,Piritiba,"24,964",,,,,,
BA,29,24900,Planaltino,"9,370",,,,,,
BA,29,25006,Planalto,"26,426",,,,,,
BA,29,25105,Poções,"46,879",,,,,,
BA,29,25204,Pojuca,"39,972",,,,,,
BA,29,25253,Ponto Novo,"14,819",,,,,,
BA,29,25303,Porto Seguro,"150,658",,,,,,
BA,29,25402,Potiraguá,"6,916",,,,,,
BA,29,25501,Prado,"28,194",,,,,,
BA,29,25600,Presidente Dutra,"15,160",,,,,,
BA,29,25709,Presidente Jânio Quadros,"12,179",,,,,,
BA,29,25758,Presidente Tancredo Neves,"28,004",,,,,,
BA,29,25808,Queimadas,"25,433",,,,,,
BA,29,25907,Quijingue,"27,626",,,,,,
BA,29,25931,Quixabeira,"8,956",,,,,,
BA,29,25956,Rafael Jambeiro,"22,633",,,,,,
BA,29,26004,Remanso,"41,170",,,,,,
BA,29,26103,Retirolândia,"14,495",,,,,,
BA,29,26202,Riachão das Neves,"22,334",,,,,,
BA,29,26301,Riachão do Jacuípe,"33,468",,,,,,
BA,29,26400,Riacho de Santana,"35,593",,,,,,
BA,29,26509,Ribeira do Amparo,"14,612",,,,,,
BA,29,26608,Ribeira do Pombal,"53,956",,,,,,
BA,29,26657,Ribeirão do Largo,"5,343",,,,,,
BA,29,26707,Rio de Contas,"12,932",,,,,,
BA,29,26806,Rio do Antônio,"15,448",,,,,,
BA,29,26905,Rio do Pires,"11,663",,,,,,
BA,29,27002,Rio Real,"40,976",,,,,,
BA,29,27101,Rodelas,9442 (11),,,,,,
BA,29,27200,Ruy Barbosa,"30,857",,,,,,
BA,29,27309,Salinas da Margarida,"15,862",,,,,,
BA,29,27408,Salvador,"2,886,698",,,,,,
BA,29,27507,Santa Bárbara,"20,883",,,,,,
BA,29,27606,Santa Brígida,"14,063",,,,,,
BA,29,27705,Santa Cruz Cabrália,"27,922",,,,,,
BA,29,27804,Santa Cruz da Vitória,"6,278",,,,,,
BA,29,27903,Santa Inês,"10,606",,,,,,
BA,29,28000,Santaluz,"37,531",,,,,,
BA,29,28059,Santa Luzia,"12,449",,,,,,
BA,29,28109,Santa Maria da Vitória,"39,775",,,,,,
BA,29,28208,Santana,"26,705",,,,,,
BA,29,28307,Santanópolis,"8,966",,,,,,
BA,29,28406,Santa Rita de Cássia,"28,481",,,,,,
BA,29,28505,Santa Teresinha,"10,464",,,,,,
BA,29,28604,Santo Amaro,"60,131",,,,,,
BA,29,28703,Santo Antônio de Jesus,"102,380",,,,,,
BA,29,28802,Santo Estêvão,"53,269",,,,,,
BA,29,28901,São Desidério,"34,266",,,,,,
BA,29,28950,São Domingos,"9,072",,,,,,
BA,29,29008,São Félix,"14,762",,,,,,
BA,29,29057,São Félix do Coribe,"15,468",,,,,,
BA,29,29107,São Felipe,"21,080",,,,,,
BA,29,29206,São Francisco do Conde,"40,245",,,,,,
BA,29,29255,São Gabriel,"18,789",,,,,,
BA,29,29305,São Gonçalo dos Campos,"37,942",,,,,,
BA,29,29354,São José da Vitória,"5,608",,,,,,
BA,29,29370,São José do Jacuípe,"10,505",,,,,,
BA,29,29404,São Miguel das Matas,"11,704",,,,,,
BA,29,29503,São Sebastião do Passé,"44,430",,,,,,
BA,29,29602,Sapeaçu,"17,409",,,,,,
BA,29,29701,Sátiro Dias,"17,302",,,,,,
BA,29,29750,Saubara,"12,105",,,,,,
BA,29,29800,Saúde,"12,943",,,,,,
BA,29,29909,Seabra,"44,234",,,,,,
BA,29,30006,Sebastião Laranjeiras,"11,512",,,,,,
BA,29,30105,Senhor do Bonfim,"79,424",,,,,,
BA,29,30154,Serra do Ramalho,"31,416",,,,,,
BA,29,30204,Sento Sé,"40,989",,,,,,
BA,29,30303,Serra Dourada,"17,321",,,,,,
BA,29,30402,Serra Preta,"14,699",,,,,,
BA,29,30501,Serrinha,"81,286",,,,,,
BA,29,30600,Serrolândia,"13,446",,,,,,
BA,29,30709,Simões Filho,"135,783",,,,,,
BA,29,30758,Sítio do Mato,"13,059",,,,,,
BA,29,30766,Sítio do Quinto,"9,701",,,,,,
BA,29,30774,Sobradinho,"23,233",,,,,,
BA,29,30808,Souto Soares,"17,050",,,,,,
BA,29,30907,Tabocas do Brejo Velho,"12,516",,,,,,
BA,29,31004,Tanhaçu,"20,393",,,,,,
BA,29,31053,Tanque Novo,"17,443",,,,,,
BA,29,31103,Tanquinho,"7,928",,,,,,
BA,29,31202,Taperoá,"21,253",,,,,,
BA,29,31301,Tapiramutá,"16,974",,,,,,
BA,29,31350,Teixeira de Freitas,"162,438",,,,,,
BA,29,31400,Teodoro Sampaio,"7,359",,,,,,
BA,29,31509,Teofilândia,"22,555",,,,,,
BA,29,31608,Teolândia,"15,022",,,,,,
BA,29,31707,Terra Nova,"13,025",,,,,,
BA,29,31806,Tremedal,"16,189",,,,,,
BA,29,31905,Tucano,"50,798",,,,,,
BA,29,32002,Uauá,"24,113",,,,,,
BA,29,32101,Ubaíra,"19,877",,,,,,
BA,29,32200,Ubaitaba,"18,847",,,,,,
BA,29,32309,Ubatã,"27,263",,,,,,
BA,29,32408,Uibaí,"13,891",,,,,,
BA,29,32457,Umburanas,"19,402",,,,,,
BA,29,32507,Una,"18,544",,,,,,
BA,29,32606,Urandi,"16,665",,,,,,
BA,29,32705,Uruçuca,"20,413",,,,,,
BA,29,32804,Utinga,"19,256",,,,,,
BA,29,32903,Valença,"97,233",,,,,,
BA,29,33000,Valente,"28,800",,,,,,
BA,29,33059,Várzea da Roça,"14,121",,,,,,
BA,29,33109,Várzea do Poço,"9,210",,,,,,
BA,29,33158,Várzea Nova,"12,625",,,,,,
BA,29,33174,Varzedo,"8,785",,,,,,
BA,29,33208,Vera Cruz,43716 (12),,,,,,
BA,29,33257,Vereda,"6,153",,,,,,
BA,29,33307,Vitória da Conquista,"341,128",,,,,,
BA,29,33406,Wagner,"9,344",,,,,,
BA,29,33455,Wanderley,"12,180",,,,,,
BA,29,33505,Wenceslau Guimarães,"20,978",,,,,,
BA,29,33604,Xique-Xique,"46,523",,,,,,
MG,31,00104,Abadia dos Dourados,"7,006",,,,,,
MG,31,00203,Abaeté,"23,250",,,,,,
MG,31,00302,Abre Campo,"13,444",,,,,,
MG,31,00401,Acaiaca,"3,994",,,,,,
MG,31,00500,Açucena,"9,368",,,,,,
MG,31,00609,Água Boa,"13,523",,,,,,
MG,31,00708,Água Comprida,"1,992",,,,,,
MG,31,00807,Aguanil,"4,522",,,,,,
MG,31,00906,Águas Formosas,"19,247",,,,,,
MG,31,01003,Águas Vermelhas,"13,599",,,,,,
MG,31,01102,Aimorés,"25,141",,,,,,
MG,31,01201,Aiuruoca,"5,976",,,,,,
MG,31,01300,Alagoa,"2,665",,,,,,
MG,31,01409,Albertina,"3,011",,,,,,
MG,31,01508,Além Paraíba,"35,401",,,,,,
MG,31,01607,Alfenas,"80,494",,,,,,
MG,31,01631,Alfredo Vasconcelos,"6,981",,,,,,
MG,31,01706,Almenara,"42,143",,,,,,
MG,31,01805,Alpercata,"7,436",,,,,,
MG,31,01904,Alpinópolis,"19,958",,,,,,
MG,31,02001,Alterosa,"14,517",,,,,,
MG,31,02050,Alto Caparaó,"5,894",,,,,,
MG,31,02100,Alto Rio Doce,"10,859",,,,,,
MG,31,02209,Alvarenga,"3,844",,,,,,
MG,31,02308,Alvinópolis,"15,169",,,,,,
MG,31,02407,Alvorada de Minas,"3,605",,,,,,
MG,31,02506,Amparo do Serra,"4,678",,,,,,
MG,31,02605,Andradas,"41,396",,,,,,
MG,31,02704,Cachoeira de Pajeú,"9,442",,,,,,
MG,31,02803,Andrelândia,"12,206",,,,,,
MG,31,02852,Angelândia,"8,557",,,,,,
MG,31,02902,Antônio Carlos,"11,459",,,,,,
MG,31,03009,Antônio Dias,"9,275",,,,,,
MG,31,03108,Antônio Prado de Minas,"1,587",,,,,,
MG,31,03207,Araçaí,"2,354",,,,,,
MG,31,03306,Aracitaba,"2,059",,,,,,
MG,31,03405,Araçuaí,"36,712",,,,,,
MG,31,03504,Araguari,"117,825",,,,,,
MG,31,03603,Arantina,"2,787",,,,,,
MG,31,03702,Araponga,"8,453",,,,,,
MG,31,03751,Araporã,"6,931",,,,,,
MG,31,03801,Arapuá,"2,835",,,,,,
MG,31,03900,Araújos,"9,401",,,,,,
MG,31,04007,Araxá,"107,337",,,,,,
MG,31,04106,Arceburgo,"10,883",,,,,,
MG,31,04205,Arcos,"40,380",,,,,,
MG,31,04304,Areado,"15,181",,,,,,
MG,31,04403,Argirita,"2,704",,,,,,
MG,31,04452,Aricanduva,"5,269",,,,,,
MG,31,04502,Arinos,"17,862",,,,,,
MG,31,04601,Astolfo Dutra,"14,270",,,,,,
MG,31,04700,Ataléia,"12,678",,,,,,
MG,31,04809,Augusto de Lima,"4,851",,,,,,
MG,31,04908,Baependi,"19,199",,,,,,
MG,31,05004,Baldim,"7,803",,,,,,
MG,31,05103,Bambuí,"23,898",,,,,,
MG,31,05202,Bandeira,"4,766",,,,,,
MG,31,05301,Bandeira do Sul,"5,778",,,,,,
MG,31,05400,Barão de Cocais,"32,866",,,,,,
MG,31,05509,Barão de Monte Alto,"5,354",,,,,,
MG,31,05608,Barbacena,"138,204",,,,,,
MG,31,05707,Barra Longa,"5,015",,,,,,
MG,31,05905,Barroso,"20,897",,,,,,
MG,31,06002,Bela Vista de Minas,"10,262",,,,,,
MG,31,06101,Belmiro Braga,"3,425",,,,,,
MG,31,06200,Belo Horizonte,"2,521,564",,,,,,
MG,31,06309,Belo Oriente,"26,994",,,,,,
MG,31,06408,Belo Vale,"7,719",,,,,,
MG,31,06507,Berilo,"11,872",,,,,,
MG,31,06606,Bertópolis,"4,607",,,,,,
MG,31,06655,Berizal,"4,764",,,,,,
MG,31,06705,Betim,"444,784",,,,,,
MG,31,06804,Bias Fortes,"3,329",,,,,,
MG,31,06903,Bicas,"14,554",,,,,,
MG,31,07000,Biquinhas,"2,498",,,,,,
MG,31,07109,Boa Esperança,"40,219",,,,,,
MG,31,07208,Bocaina de Minas,"5,089",,,,,,
MG,31,07307,Bocaiúva,"50,256",,,,,,
MG,31,07406,Bom Despacho,"51,028",,,,,,
MG,31,07505,Bom Jardim de Minas,"6,459",,,,,,
MG,31,07604,Bom Jesus da Penha,"4,244",,,,,,
MG,31,07703,Bom Jesus do Amparo,"6,133",,,,,,
MG,31,07802,Bom Jesus do Galho,"14,862",,,,,,
MG,31,07901,Bom Repouso,"10,537",,,,,,
MG,31,08008,Bom Sucesso,"17,607",,,,,,
MG,31,08107,Bonfim,"6,860",,,,,,
MG,31,08206,Bonfinópolis de Minas,"5,444",,,,,,
MG,31,08255,Bonito de Minas,"11,369",,,,,,
MG,31,08305,Borda da Mata,"19,614",,,,,,
MG,31,08404,Botelhos,"14,949",,,,,,
MG,31,08503,Botumirim,"6,288",,,,,,
MG,31,08552,Brasilândia de Minas,"16,748",,,,,,
MG,31,08602,Brasília de Minas,"32,405",,,,,,
MG,31,08701,Brás Pires,"4,293",,,,,,
MG,31,08800,Braúnas,"4,769",,,,,,
MG,31,08909,Brazópolis,"14,410",,,,,,
MG,31,09006,Brumadinho,"40,666",,,,,,
MG,31,09105,Bueno Brandão,"10,991",,,,,,
MG,31,09204,Buenópolis,"10,353",,,,,,
MG,31,09253,Bugre,"3,983",,,,,,
MG,31,09303,Buritis,"25,013",,,,,,
MG,31,09402,Buritizeiro,"28,121",,,,,,
MG,31,09451,Cabeceira Grande,"6,988",,,,,,
MG,31,09501,Cabo Verde,"14,075",,,,,,
MG,31,09600,Cachoeira da Prata,"3,591",,,,,,
MG,31,09709,Cachoeira de Minas,"11,579",,,,,,
MG,31,09808,Cachoeira Dourada,"2,706",,,,,,
MG,31,09907,Caetanópolis,"11,749",,,,,,
MG,31,10004,Caeté,"45,047",,,,,,
MG,31,10103,Caiana,"5,541",,,,,,
MG,31,10202,Cajuri,"3,974",,,,,,
MG,31,10301,Caldas,"14,541",,,,,,
MG,31,10400,Camacho,"2,869",,,,,,
MG,31,10509,Camanducaia,"21,801",,,,,,
MG,31,10608,Cambuí,"29,814",,,,,,
MG,31,10707,Cambuquira,"12,812",,,,,,
MG,31,10806,Campanário,"3,730",,,,,,
MG,31,10905,Campanha,"16,762",,,,,,
MG,31,11002,Campestre,"21,054",,,,,,
MG,31,11101,Campina Verde,"19,752",,,,,,
MG,31,11150,Campo Azul,"3,824",,,,,,
MG,31,11200,Campo Belo,"54,186",,,,,,
MG,31,11309,Campo do Meio,"11,651",,,,,,
MG,31,11408,Campo Florido,"8,269",,,,,,
MG,31,11507,Campos Altos,"15,563",,,,,,
MG,31,11606,Campos Gerais,"28,842",,,,,,
MG,31,11705,Canaã,"4,548",,,,,,
MG,31,11804,Canápolis,"12,201",,,,,,
MG,31,11903,Cana Verde,"5,594",,,,,,
MG,31,12000,Candeias,"14,888",,,,,,
MG,31,12059,Cantagalo,"4,551",,,,,,
MG,31,12109,Caparaó,"5,451",,,,,,
MG,31,12208,Capela Nova,"4,634",,,,,,
MG,31,12307,Capelinha,"38,057",,,,,,
MG,31,12406,Capetinga,"6,890",,,,,,
MG,31,12505,Capim Branco,"9,826",,,,,,
MG,31,12604,Capinópolis,"16,234",,,,,,
MG,31,12653,Capitão Andrade,"5,514",,,,,,
MG,31,12703,Capitão Enéas,"15,313",,,,,,
MG,31,12802,Capitólio,"8,663",,,,,,
MG,31,12901,Caputira,"9,308",,,,,,
MG,31,13008,Caraí,"23,780",,,,,,
MG,31,13107,Caranaíba,"3,166",,,,,,
MG,31,13206,Carandaí,"25,669",,,,,,
MG,31,13305,Carangola,"33,011",,,,,,
MG,31,13404,Caratinga,"92,603",,,,,,
MG,31,13503,Carbonita,"9,414",,,,,,
MG,31,13602,Careaçu,"6,792",,,,,,
MG,31,13701,Carlos Chagas,"18,674",,,,,,
MG,31,13800,Carmésia,"2,646",,,,,,
MG,31,13909,Carmo da Cachoeira,"12,182",,,,,,
MG,31,14006,Carmo da Mata,"11,511",,,,,,
MG,31,14105,Carmo de Minas,"14,947",,,,,,
MG,31,14204,Carmo do Cajuru,"22,693",,,,,,
MG,31,14303,Carmo do Paranaíba,"30,334",,,,,,
MG,31,14402,Carmo do Rio Claro,"21,268",,,,,,
